ID,Date,Temp_m,Generation,Irradiance,Capacity,Lat,Lon,Angle,Irradiance_m,Temp,Module
2227,2021/7/17,34.3,2610,24.43,492.8,24.107,120.44,4.63,48679,29.7,AUO PM060MW3 320W
2228,2021/7/17,34.3,1304,24.43,246.4,24.107,120.44,4.63,97358,29.7,AUO PM060MW3 320W
2229,2021/7/17,54.2,1183,24.43,278.4,24.09,120.52,0,253375,30.4,AUO PM060MW3 320W
2230,2021/7/17,54.4,1119,24.43,267.52,24.08,120.52,-2.13,260258,30.4,AUO PM060MW3 320W
2231,2021/7/17,57.4,542,24.43,99.84,24.07,120.48,10.35,632733,30.4,AUO PM060MW3 320W
2232,2021/7/17,59.4,1879,24.43,352,24.07,120.47,0,160308,30.4,AUO PM060MW3 320W
2233,2021/7/17,62.9,2490,24.43,498.56,24.04,120.52,2.21,48679,30.4,AUO PM060MW3 320W
2234,2021/7/17,63.9,546,24.43,99.2,24.08,120.5,1.76,194717,30.4,AUO PM060MW3 320W
2235,2021/7/17,,2713,21.16,499.8,25.11,121.26,22,5878,31.4,MM60-6RT-300
2236,2021/7/17,,2254,21.16,438.3,25.11,121.26,-160,5878,31.4,MM60-6RT-300
2237,2021/7/18,,2520,21.33,498.6,25.03,121.08,-95,5925,29.5,MM60-6RT-300
2238,2021/7/18,,1409,21.33,283.2,24.98,121.03,-31,5925,29.6,SEC-6M-60A-295
2239,2021/7/18,34.3,2591,21.94,492.8,24.107,120.44,4.63,48633,30.3,AUO PM060MW3 320W
2240,2021/7/18,34.3,1292,21.94,246.4,24.107,120.44,4.63,97267,30.3,AUO PM060MW3 320W
2241,2021/7/18,38.3,2195,21.94,498.56,24.04,120.52,2.21,48633,30.8,AUO PM060MW3 320W
2242,2021/7/18,40,480,21.94,99.2,24.08,120.5,1.76,194533,30.8,AUO PM060MW3 320W
2243,2021/7/18,44.9,1052,21.94,267.52,24.08,120.52,-2.13,237033,30.8,AUO PM060MW3 320W
2244,2021/7/18,47.1,1775,21.94,352,24.07,120.47,0,150838,30.8,AUO PM060MW3 320W
2245,2021/7/18,47.1,515,21.94,99.84,24.07,120.48,10.35,596933,30.8,AUO PM060MW3 320W
2246,2021/7/18,48.8,1124,21.94,278.4,24.09,120.52,0,237592,30.8,AUO PM060MW3 320W
2247,2021/7/18,,2959,22.03,499.8,25.11,121.26,22,6119,31.3,MM60-6RT-300
2248,2021/7/18,,2440,22.03,438.3,25.11,121.26,-160,6119,31.3,MM60-6RT-300
2249,2021/7/19,34.3,2483,20.82,492.8,24.107,120.44,4.63,20679,30.4,AUO PM060MW3 320W
2250,2021/7/19,34.3,1245,20.82,246.4,24.107,120.44,4.63,41358,30.4,AUO PM060MW3 320W
2251,2021/7/19,,2622,25.36,498.6,25.03,121.08,-95,7044,30.4,MM60-6RT-300
2252,2021/7/19,39.9,6752,20.82,314.88,24.06,120.47,0,64421,30.6,AUO PM060MW3 320W
2253,2021/7/19,44.2,1649,20.82,352,24.07,120.47,0,79008,30.6,AUO PM060MW3 320W
2254,2021/7/19,44.2,475,20.82,99.84,24.07,120.48,10.35,257683,30.6,AUO PM060MW3 320W
2255,2021/7/19,49.8,1048,20.82,278.4,24.09,120.52,0,107975,30.6,AUO PM060MW3 320W
2256,2021/7/19,51.3,435,20.82,99.2,24.08,120.5,1.76,82717,30.6,AUO PM060MW3 320W
2257,2021/7/19,52.5,1981,20.82,498.56,24.04,120.52,2.21,20679,30.6,AUO PM060MW3 320W
2258,2021/7/19,56.7,1009,20.82,267.52,24.08,120.52,-2.13,109708,30.6,AUO PM060MW3 320W
2259,2021/7/19,,1563,25.36,283.2,24.98,121.03,-31,7044,30.8,SEC-6M-60A-295
2260,2021/7/19,,2901,27.2,499.8,25.11,121.26,22,7556,32.5,MM60-6RT-300
2261,2021/7/19,,2402,27.2,438.3,25.11,121.26,-160,7556,32.5,MM60-6RT-300
2262,2021/7/20,,2794,23.74,498.6,25.03,121.08,-95,6594,29.9,MM60-6RT-300
2263,2021/7/20,34.3,1855,21.3,492.8,24.107,120.44,4.63,24388,30,AUO PM060MW3 320W
2264,2021/7/20,34.3,929,21.3,246.4,24.107,120.44,4.63,48683,30,AUO PM060MW3 320W
2265,2021/7/20,,1541,23.74,283.2,24.98,121.03,-31,6594,30.2,SEC-6M-60A-295
2266,2021/7/20,42.5,1360,21.3,314.88,24.06,120.47,0,59042,30.4,AUO PM060MW3 320W
2267,2021/7/20,46.5,1511,21.3,352,24.07,120.47,0,62408,30.4,AUO PM060MW3 320W
2268,2021/7/20,46.8,406,21.3,99.2,24.08,120.5,1.76,97550,30.4,AUO PM060MW3 320W
2269,2021/7/20,49.2,415,21.3,99.84,24.07,120.48,10.35,236167,30.4,AUO PM060MW3 320W
2270,2021/7/20,49.5,2343,21.3,498.56,24.04,120.52,2.21,24342,30.4,AUO PM060MW3 320W
2271,2021/7/20,51.2,1038,21.3,278.4,24.09,120.52,0,106925,30.4,AUO PM060MW3 320W
2272,2021/7/20,54.9,935,21.3,267.52,24.08,120.52,-2.13,105925,30.4,AUO PM060MW3 320W
2273,2021/7/20,,3020,26,499.8,25.11,121.26,22,7222,31.1,MM60-6RT-300
2274,2021/7/20,,2512,26,438.3,25.11,121.26,-160,7222,31.1,MM60-6RT-300
2275,2021/7/21,,1431,21.86,283.2,24.98,121.03,-31,6072,28.5,SEC-6M-60A-295
2276,2021/7/21,,2500,21.86,498.6,25.03,121.08,-95,6072,28.9,MM60-6RT-300
2277,2021/7/21,,2528,20.41,499.8,25.11,121.26,22,5669,29.4,MM60-6RT-300
2278,2021/7/21,,2084,20.41,438.3,25.11,121.26,-160,5669,29.4,MM60-6RT-300
2279,2021/7/21,34.3,2769,22.5,492.8,24.107,120.44,4.63,24342,30.3,AUO PM060MW3 320W
2280,2021/7/21,34.3,1384,22.5,246.4,24.107,120.44,4.63,48683,30.3,AUO PM060MW3 320W
2281,2021/7/21,36.9,1443,22.5,267.52,24.08,120.52,-2.13,156000,30.9,AUO PM060MW3 320W
2282,2021/7/21,42,1762,22.5,314.88,24.06,120.47,0,85588,30.9,AUO PM060MW3 320W
2283,2021/7/21,43.9,2688,22.5,498.56,24.04,120.52,2.21,24342,30.9,AUO PM060MW3 320W
2284,2021/7/21,44.6,1987,22.5,352,24.07,120.47,0,85413,30.9,AUO PM060MW3 320W
2285,2021/7/21,46.4,572,22.5,99.2,24.08,120.5,1.76,97367,30.9,AUO PM060MW3 320W
2286,2021/7/21,49.4,1484,22.5,278.4,24.09,120.52,0,149367,30.9,AUO PM060MW3 320W
2287,2021/7/21,52.1,578,22.5,99.84,24.07,120.48,10.35,342350,30.9,AUO PM060MW3 320W
2288,2021/7/22,,1080,15.12,283.2,24.98,121.03,-31,4200,27.5,SEC-6M-60A-295
2289,2021/7/22,,1829,15.12,498.6,25.03,121.08,-95,4200,27.9,MM60-6RT-300
2290,2021/7/22,34.3,2004,15.54,492.8,24.107,120.44,4.63,24342,29.1,AUO PM060MW3 320W
2291,2021/7/22,34.3,1007,15.54,246.4,24.107,120.44,4.63,48683,29.1,AUO PM060MW3 320W
2292,2021/7/22,,2221,12.5,499.8,25.11,121.26,22,3472,29.1,MM60-6RT-300
2293,2021/7/22,,1825,12.5,438.3,25.11,121.26,-160,3472,29.1,MM60-6RT-300
2294,2021/7/22,31.2,1067,15.54,267.52,24.08,120.52,-2.13,109900,29.2,AUO PM060MW3 320W
2295,2021/7/22,34.1,1393,15.54,352,24.07,120.47,0,57354,29.2,AUO PM060MW3 320W
2296,2021/7/22,34.9,2042,15.54,498.56,24.04,120.52,2.21,24342,29.2,AUO PM060MW3 320W
2297,2021/7/22,35.6,1270,15.54,314.88,24.06,120.47,0,55658,29.2,AUO PM060MW3 320W
2298,2021/7/22,39.6,395,15.54,99.2,24.08,120.5,1.76,97367,29.2,AUO PM060MW3 320W
2299,2021/7/22,40.3,1119,15.54,278.4,24.09,120.52,0,107933,29.2,AUO PM060MW3 320W
2300,2021/7/22,41.8,393,15.54,99.84,24.07,120.48,10.35,222633,29.2,AUO PM060MW3 320W
2301,2021/7/23,,1390,18.08,283.2,24.98,121.03,-31,5022,28.3,SEC-6M-60A-295
2302,2021/7/23,,2459,18.08,498.6,25.03,121.08,-95,5022,28.7,MM60-6RT-300
2303,2021/7/23,41.5,2139,13.62,492.8,24.107,120.44,4.63,63217,28.9,AUO PM060MW3 320W
2304,2021/7/23,41.5,1074,13.62,246.4,24.107,120.44,4.63,126433,28.9,AUO PM060MW3 320W
2305,2021/7/23,31.1,782,13.62,267.52,24.08,120.52,-2.13,81450,29.3,AUO PM060MW3 320W
2306,2021/7/23,34,1466,13.62,498.56,24.04,120.52,2.21,63217,29.3,AUO PM060MW3 320W
2307,2021/7/23,34.2,1193,13.62,352,24.07,120.47,0,46621,29.3,AUO PM060MW3 320W
2308,2021/7/23,34.7,1047,13.62,314.88,24.06,120.47,0,44346,29.3,AUO PM060MW3 320W
2309,2021/7/23,36.7,832,13.62,278.4,24.09,120.52,0,80242,29.3,AUO PM060MW3 320W
2310,2021/7/23,37,307,13.62,99.2,24.08,120.5,1.76,252867,29.3,AUO PM060MW3 320W
2311,2021/7/23,42.3,334,13.62,99.84,24.07,120.48,10.35,177383,29.3,AUO PM060MW3 320W
2312,2021/7/23,,2462,12.78,499.8,25.11,121.26,22,3550,29.5,MM60-6RT-300
2313,2021/7/23,,2047,12.78,438.3,25.11,121.26,-160,3550,29.5,MM60-6RT-300
2314,2021/7/24,,612,8.35,283.2,24.98,121.03,-31,2319,27.5,SEC-6M-60A-295
2315,2021/7/24,,923,8.35,498.6,25.03,121.08,-95,2319,27.7,MM60-6RT-300
2316,2021/7/24,,919,6.85,499.8,25.11,121.26,22,1903,28.5,MM60-6RT-300
2317,2021/7/24,,735,6.85,438.3,25.11,121.26,-160,1903,28.5,MM60-6RT-300
2318,2021/7/24,48.7,2219,13.92,492.8,24.107,120.44,4.63,65813,29.8,AUO PM060MW3 320W
2319,2021/7/24,48.7,1114,13.92,246.4,24.107,120.44,4.63,131625,29.8,AUO PM060MW3 320W
2320,2021/7/24,31.6,1032,13.92,267.52,24.08,120.52,-2.13,103033,30.3,AUO PM060MW3 320W
2321,2021/7/24,39.6,1934,13.92,498.56,24.04,120.52,2.21,65813,30.3,AUO PM060MW3 320W
2322,2021/7/24,46.5,1654,13.92,352,24.07,120.47,0,68763,30.3,AUO PM060MW3 320W
2323,2021/7/24,46.5,1090,13.92,278.4,24.09,120.52,0,101200,30.3,AUO PM060MW3 320W
2324,2021/7/24,47.3,425,13.92,99.2,24.08,120.5,1.76,263250,30.3,AUO PM060MW3 320W
2325,2021/7/24,47.7,1450,13.92,314.88,24.06,120.47,0,64646,30.3,AUO PM060MW3 320W
2326,2021/7/24,50.2,453,13.92,99.84,24.07,120.48,10.35,258583,30.3,AUO PM060MW3 320W
2327,2021/7/25,,2892,25.8,498.6,25.03,121.08,-95,7167,29.2,MM60-6RT-300
2328,2021/7/25,,1655,25.8,283.2,24.98,121.03,-31,7167,29.3,SEC-6M-60A-295
2329,2021/7/25,43.6,2166,23.23,492.8,24.107,120.44,4.63,63900,30.5,AUO PM060MW3 320W
2330,2021/7/25,43.6,1086,23.23,246.4,24.107,120.44,4.63,127800,30.5,AUO PM060MW3 320W
2331,2021/7/25,33.3,1209,23.23,267.52,24.08,120.52,-2.13,131108,30.7,AUO PM060MW3 320W
2332,2021/7/25,38.7,1265,23.23,278.4,24.09,120.52,0,130442,30.7,AUO PM060MW3 320W
2333,2021/7/25,38.9,1638,23.23,352,24.07,120.47,0,67008,30.7,AUO PM060MW3 320W
2334,2021/7/25,45.5,1454,23.23,314.88,24.06,120.47,0,65729,30.7,AUO PM060MW3 320W
2335,2021/7/25,47.6,475,23.23,99.2,24.08,120.5,1.76,255600,30.7,AUO PM060MW3 320W
2336,2021/7/25,50.6,457,23.23,99.84,24.07,120.48,10.35,262917,30.7,AUO PM060MW3 320W
2337,2021/7/25,51.6,2565,23.23,498.56,24.04,120.52,2.21,63900,30.7,AUO PM060MW3 320W
2338,2021/7/25,,2946,26.4,499.8,25.11,121.26,22,7333,31.5,MM60-6RT-300
2339,2021/7/25,,2429,26.4,438.3,25.11,121.26,-160,7333,31.5,MM60-6RT-300
2340,2021/7/26,,1699,27.24,283.2,24.98,121.03,-31,7567,29.5,SEC-6M-60A-295
2341,2021/7/26,,2918,27.24,498.6,25.03,121.08,-95,7567,29.7,MM60-6RT-300
2342,2021/7/26,50.7,2159,14.5,492.8,24.107,120.44,4.63,64379,30.3,AUO PM060MW3 320W
2343,2021/7/26,50.7,1089,14.5,246.4,24.107,120.44,4.63,128758,30.3,AUO PM060MW3 320W
2344,2021/7/26,31.6,1559,14.5,498.56,24.04,120.52,2.21,64379,30.6,AUO PM060MW3 320W
2345,2021/7/26,32.2,949,14.5,267.52,24.08,120.52,-2.13,99367,30.6,AUO PM060MW3 320W
2346,2021/7/26,34.6,1226,14.5,314.88,24.06,120.47,0,56367,30.6,AUO PM060MW3 320W
2347,2021/7/26,37.2,1372,14.5,352,24.07,120.47,0,54467,30.6,AUO PM060MW3 320W
2348,2021/7/26,41.2,394,14.5,99.84,24.07,120.48,10.35,225467,30.6,AUO PM060MW3 320W
2349,2021/7/26,43.9,1006,14.5,278.4,24.09,120.52,0,96108,30.6,AUO PM060MW3 320W
2350,2021/7/26,45.6,403,14.5,99.2,24.08,120.5,1.76,257517,30.6,AUO PM060MW3 320W
2351,2021/7/26,,2887,27.22,499.8,25.11,121.26,22,7561,31.9,MM60-6RT-300
2352,2021/7/26,,2405,27.22,438.3,25.11,121.26,-160,7561,31.9,MM60-6RT-300
2353,2021/7/27,,2905,27.87,498.6,25.03,121.08,-95,7742,29.9,MM60-6RT-300
2354,2021/7/27,,1711,27.87,283.2,24.98,121.03,-31,7742,29.9,SEC-6M-60A-295
2355,2021/7/27,30.2,2708,24.58,492.8,24.107,120.44,4.63,4,30.5,AUO PM060MW3 320W
2356,2021/7/27,30.2,1355,24.58,246.4,24.107,120.44,4.63,8,30.5,AUO PM060MW3 320W
2357,2021/7/27,34.6,1408,24.58,267.52,24.08,120.52,-2.13,154108,31.3,AUO PM060MW3 320W
2358,2021/7/27,48.9,1907,24.58,352,24.07,120.47,0,79904,31.3,AUO PM060MW3 320W
2359,2021/7/27,53.6,1682,24.58,314.88,24.06,120.47,0,79646,31.3,AUO PM060MW3 320W
2360,2021/7/27,57.6,555,24.58,99.2,24.08,120.5,1.76,17,31.3,AUO PM060MW3 320W
2361,2021/7/27,60.9,538,24.58,99.84,24.07,120.48,10.35,318583,31.3,AUO PM060MW3 320W
2362,2021/7/27,61.1,1453,24.58,278.4,24.09,120.52,0,155842,31.3,AUO PM060MW3 320W
2363,2021/7/27,62.7,2712,24.58,498.56,24.04,120.52,2.21,4,31.3,AUO PM060MW3 320W
2364,2021/7/27,,2935,28.2,499.8,25.11,121.26,22,7833,32,MM60-6RT-300
2365,2021/7/27,,2442,28.2,438.3,25.11,121.26,-160,7833,32,MM60-6RT-300
2366,2021/7/28,,1697,27.71,283.2,24.98,121.03,-31,7697,30.4,SEC-6M-60A-295
2367,2021/7/28,,2746,27.71,498.6,25.03,121.08,-95,7697,30.6,MM60-6RT-300
2368,2021/7/28,30.2,2580,23.4,492.8,24.107,120.44,4.63,4,31.4,AUO PM060MW3 320W
2369,2021/7/28,30.2,1294,23.4,246.4,24.107,120.44,4.63,8,31.4,AUO PM060MW3 320W
2370,2021/7/28,,2682,18.58,499.8,25.11,121.26,22,5161,31.5,MM60-6RT-300
2371,2021/7/28,,2247,18.58,438.3,25.11,121.26,-160,5161,31.5,MM60-6RT-300
2372,2021/7/28,36,1261,23.4,267.52,24.08,120.52,-2.13,119117,31.6,AUO PM060MW3 320W
2373,2021/7/28,47.5,1767,23.4,352,24.07,120.47,0,64133,31.6,AUO PM060MW3 320W
2374,2021/7/28,47.9,1558,23.4,314.88,24.06,120.47,0,65100,31.6,AUO PM060MW3 320W
2375,2021/7/28,53,500,23.4,99.84,24.07,120.48,10.35,260400,31.6,AUO PM060MW3 320W
2376,2021/7/28,53.2,498,23.4,99.2,24.08,120.5,1.76,17,31.6,AUO PM060MW3 320W
2377,2021/7/28,54,1320,23.4,278.4,24.09,120.52,0,121050,31.6,AUO PM060MW3 320W
2378,2021/7/28,54.2,2478,23.4,498.56,24.04,120.52,2.21,4,31.6,AUO PM060MW3 320W
2379,2021/7/29,,2699,26.89,498.6,25.03,121.08,-95,7469,29.7,MM60-6RT-300
2380,2021/7/29,,1689,26.89,283.2,24.98,121.03,-31,7469,29.7,SEC-6M-60A-295
2381,2021/7/29,30.2,2327,22.6,492.8,24.107,120.44,4.63,4,30.7,AUO PM060MW3 320W
2382,2021/7/29,30.2,1169,22.6,246.4,24.107,120.44,4.63,8,30.7,AUO PM060MW3 320W
2383,2021/7/29,,2368,18.49,499.8,25.11,121.26,22,5136,30.8,MM60-6RT-300
2384,2021/7/29,,1920,18.49,438.3,25.11,121.26,-160,5136,30.8,MM60-6RT-300
2385,2021/7/29,35.2,1252,22.6,267.52,24.08,120.52,-2.13,272292,31.1,AUO PM060MW3 320W
2386,2021/7/29,43.2,1854,22.6,352,24.07,120.47,0,153100,31.1,AUO PM060MW3 320W
2387,2021/7/29,46.9,1653,22.6,314.88,24.06,120.47,0,153104,31.1,AUO PM060MW3 320W
2388,2021/7/29,52.3,2539,22.6,498.56,24.04,120.52,2.21,4,31.1,AUO PM060MW3 320W
2389,2021/7/29,52.8,525,22.6,99.84,24.07,120.48,10.35,612417,31.1,AUO PM060MW3 320W
2390,2021/7/29,53.7,1301,22.6,278.4,24.09,120.52,0,276483,31.1,AUO PM060MW3 320W
2391,2021/7/29,55.2,524,22.6,99.2,24.08,120.5,1.76,17,31.1,AUO PM060MW3 320W
2392,2021/7/30,,1941,15.93,499.8,25.11,121.26,22,4425,29.4,MM60-6RT-300
2393,2021/7/30,,1614,15.93,438.3,25.11,121.26,-160,4425,29.4,MM60-6RT-300
2394,2021/7/30,,1444,23.42,283.2,24.98,121.03,-31,6506,29.5,SEC-6M-60A-295
2395,2021/7/30,,2375,23.42,498.6,25.03,121.08,-95,6506,29.6,MM60-6RT-300
2396,2021/7/30,30.2,1785,19.77,492.8,24.107,120.44,4.63,4,30.1,AUO PM060MW3 320W
2397,2021/7/30,30.2,896,19.77,246.4,24.107,120.44,4.63,8,30.1,AUO PM060MW3 320W
2398,2021/7/30,31.8,959,19.77,267.52,24.08,120.52,-2.13,189708,30.6,AUO PM060MW3 320W
2399,2021/7/30,37.9,1469,19.77,352,24.07,120.47,0,114842,30.6,AUO PM060MW3 320W
2400,2021/7/30,42.5,1026,19.77,278.4,24.09,120.52,0,194175,30.6,AUO PM060MW3 320W
2401,2021/7/30,44.8,410,19.77,99.84,24.07,120.48,10.35,457383,30.6,AUO PM060MW3 320W
2402,2021/7/30,46.7,393,19.77,99.2,24.08,120.5,1.76,17,30.6,AUO PM060MW3 320W
2403,2021/7/30,47.9,2093,19.77,498.56,24.04,120.52,2.21,4,30.6,AUO PM060MW3 320W
2404,2021/7/31,30.2,1127,10.22,492.8,24.107,120.44,4.63,4,27.7,AUO PM060MW3 320W
2405,2021/7/31,30.2,571,10.22,246.4,24.107,120.44,4.63,8,27.7,AUO PM060MW3 320W
2406,2021/7/31,26.6,627,10.22,267.52,24.08,120.52,-2.13,119442,28.4,AUO PM060MW3 320W
2407,2021/7/31,27.8,673,10.22,278.4,24.09,120.52,0,119792,28.4,AUO PM060MW3 320W
2408,2021/7/31,28.3,816,10.22,352,24.07,120.47,0,57921,28.4,AUO PM060MW3 320W
2409,2021/7/31,28.7,247,10.22,99.2,24.08,120.5,1.76,17,28.4,AUO PM060MW3 320W
2410,2021/7/31,29.2,231,10.22,99.84,24.07,120.48,10.35,237683,28.4,AUO PM060MW3 320W
2411,2021/7/31,29.9,1286,10.22,498.56,24.04,120.52,2.21,4,28.4,AUO PM060MW3 320W
2412,2021/7/31,,1205,18.34,283.2,24.98,121.03,-31,5094,28.5,SEC-6M-60A-295
2413,2021/7/31,,1881,18.34,498.6,25.03,121.08,-95,5094,28.7,MM60-6RT-300
2414,2021/7/31,,1763,14.6,499.8,25.11,121.26,22,4056,28.8,MM60-6RT-300
2415,2021/7/31,,1486,14.6,438.3,25.11,121.26,-160,4056,28.8,MM60-6RT-300
2416,2021/8/1,30.2,568,4.33,492.8,24.107,120.44,4.63,4,26.4,AUO PM060MW3 320W
2417,2021/8/1,30.2,285,4.33,246.4,24.107,120.44,4.63,8,26.4,AUO PM060MW3 320W
2418,2021/8/1,25.2,260,4.33,267.52,24.08,120.52,-2.13,49275,27.3,AUO PM060MW3 320W
2419,2021/8/1,25.7,297,4.33,278.4,24.09,120.52,0,50492,27.3,AUO PM060MW3 320W
2420,2021/8/1,25.8,112,4.33,99.2,24.08,120.5,1.76,17,27.3,AUO PM060MW3 320W
2421,2021/8/1,25.9,563,4.33,498.56,24.04,120.52,2.21,4,27.3,AUO PM060MW3 320W
2422,2021/8/1,26.3,390,4.33,352,24.07,120.47,0,27821,27.3,AUO PM060MW3 320W
2423,2021/8/1,26.3,105,4.33,99.84,24.07,120.48,10.35,102717,27.3,AUO PM060MW3 320W
2424,2021/8/1,,627,8.64,283.2,24.98,121.03,-31,2400,28.2,SEC-6M-60A-295
2425,2021/8/1,,1202,8.64,498.6,25.03,121.08,-95,2400,28.3,MM60-6RT-300
2426,2021/8/1,,1294,10.37,499.8,25.11,121.26,22,2881,29.3,MM60-6RT-300
2427,2021/8/1,,1076,10.37,438.3,25.11,121.26,-160,2881,29.3,MM60-6RT-300
2428,2021/8/2,,768,10.71,283.2,24.98,121.03,-31,2975,26.8,SEC-6M-60A-295
2429,2021/8/2,30.2,697,4.23,492.8,24.107,120.44,4.63,11621,26.9,AUO PM060MW3 320W
2430,2021/8/2,30.2,353,4.23,246.4,24.107,120.44,4.63,46525,26.9,AUO PM060MW3 320W
2431,2021/8/2,,1581,10.71,498.6,25.03,121.08,-95,2975,27.4,MM60-6RT-300
2432,2021/8/2,24.8,323,4.23,267.52,24.08,120.52,-2.13,60142,27.9,AUO PM060MW3 320W
2433,2021/8/2,25.3,573,4.23,498.56,24.04,120.52,2.21,23263,27.9,AUO PM060MW3 320W
2434,2021/8/2,25.4,353,4.23,278.4,24.09,120.52,0,60733,27.9,AUO PM060MW3 320W
2435,2021/8/2,25.9,136,4.23,99.2,24.08,120.5,1.76,46483,27.9,AUO PM060MW3 320W
2436,2021/8/2,26.4,477,4.23,352,24.07,120.47,0,34554,27.9,AUO PM060MW3 320W
2437,2021/8/2,27.9,135,4.23,99.84,24.07,120.48,10.35,140767,27.9,AUO PM060MW3 320W
2438,2021/8/2,,1586,13.35,499.8,25.11,121.26,22,3708,29.3,MM60-6RT-300
2439,2021/8/2,,1331,13.35,438.3,25.11,121.26,-160,3708,29.3,MM60-6RT-300
2440,2021/8/3,,1185,17.57,283.2,24.98,121.03,-31,4881,27.9,SEC-6M-60A-295
2441,2021/8/3,,1963,17.57,498.6,25.03,121.08,-95,4881,28,MM60-6RT-300
2442,2021/8/3,36.3,1522,10.44,492.8,24.107,120.44,4.63,41917,28.3,AUO PM060MW3 320W
2443,2021/8/3,36.3,767,10.44,246.4,24.107,120.44,4.63,167417,28.3,AUO PM060MW3 320W
2444,2021/8/3,,1592,11.85,499.8,25.11,121.26,22,3292,28.8,MM60-6RT-300
2445,2021/8/3,,1319,11.85,438.3,25.11,121.26,-160,3292,28.8,MM60-6RT-300
2446,2021/8/3,28.4,741,10.44,314.88,24.06,120.47,0,70308,29,AUO PM060MW3 320W
2447,2021/8/3,29.4,551,10.44,267.52,24.08,120.52,-2.13,110233,29,AUO PM060MW3 320W
2448,2021/8/3,31.3,974,10.44,352,24.07,120.47,0,73775,29,AUO PM060MW3 320W
2449,2021/8/3,31.3,264,10.44,99.84,24.07,120.48,10.35,281233,29,AUO PM060MW3 320W
2450,2021/8/3,33,247,10.44,99.2,24.08,120.5,1.76,167667,29,AUO PM060MW3 320W
2451,2021/8/3,33.6,1145,10.44,498.56,24.04,120.52,2.21,83708,29,AUO PM060MW3 320W
2452,2021/8/3,34.2,605,10.44,278.4,24.09,120.52,0,112858,29,AUO PM060MW3 320W
2453,2021/8/4,,1179,15.84,283.2,24.98,121.03,-31,4400,28,SEC-6M-60A-295
2454,2021/8/4,,2164,15.84,498.6,25.03,121.08,-95,4400,28.4,MM60-6RT-300
2455,2021/8/4,,1898,15.29,499.8,25.11,121.26,22,4247,28.9,MM60-6RT-300
2456,2021/8/4,,1593,15.29,438.3,25.11,121.26,-160,4247,28.9,MM60-6RT-300
2457,2021/8/4,43.8,2173,20.09,492.8,24.107,120.44,4.63,63833,29.6,AUO PM060MW3 320W
2458,2021/8/4,43.8,1086,20.09,246.4,24.107,120.44,4.63,254292,29.6,AUO PM060MW3 320W
2459,2021/8/4,32.6,1192,20.09,267.52,24.08,120.52,-2.13,250333,30.5,AUO PM060MW3 320W
2460,2021/8/4,39.7,1711,20.09,352,24.07,120.47,0,138283,30.5,AUO PM060MW3 320W
2461,2021/8/4,41.8,2202,20.09,314.88,24.06,120.47,0,138325,30.5,AUO PM060MW3 320W
2462,2021/8/4,46.6,2534,20.09,498.56,24.04,120.52,2.21,127146,30.5,AUO PM060MW3 320W
2463,2021/8/4,50,1235,20.09,278.4,24.09,120.52,0,250325,30.5,AUO PM060MW3 320W
2464,2021/8/4,50.4,483,20.09,99.84,24.07,120.48,10.35,553300,30.5,AUO PM060MW3 320W
2465,2021/8/4,51.4,494,20.09,99.2,24.08,120.5,1.76,255333,30.5,AUO PM060MW3 320W
2466,2021/8/5,,632,8.87,283.2,24.98,121.03,-31,2464,26.7,SEC-6M-60A-295
2467,2021/8/5,,1146,8.87,498.6,25.03,121.08,-95,2464,27.1,MM60-6RT-300
2468,2021/8/5,29.3,726,4.96,492.8,24.107,120.44,4.63,17996,28.2,AUO PM060MW3 320W
2469,2021/8/5,29.4,367,4.96,246.4,24.107,120.44,4.63,72158,28.2,AUO PM060MW3 320W
2470,2021/8/5,,1334,10.55,499.8,25.11,121.26,22,2931,28.2,MM60-6RT-300
2471,2021/8/5,,1140,10.55,438.3,25.11,121.26,-160,2931,28.2,MM60-6RT-300
2472,2021/8/5,27.6,443,4.96,314.88,24.06,120.47,0,32875,28.7,AUO PM060MW3 320W
2473,2021/8/5,27.6,325,4.96,267.52,24.08,120.52,-2.13,59875,28.7,AUO PM060MW3 320W
2474,2021/8/5,27.9,661,4.96,498.56,24.04,120.52,2.21,36079,28.7,AUO PM060MW3 320W
2475,2021/8/5,28,141,4.96,99.2,24.08,120.5,1.76,71983,28.7,AUO PM060MW3 320W
2476,2021/8/5,28.2,362,4.96,278.4,24.09,120.52,0,60508,28.7,AUO PM060MW3 320W
2477,2021/8/5,28.7,500,4.96,352,24.07,120.47,0,34179,28.7,AUO PM060MW3 320W
2478,2021/8/5,29.8,135,4.96,99.84,24.07,120.48,10.35,131500,28.7,AUO PM060MW3 320W
2479,2021/8/6,,116,1.48,283.2,24.98,121.03,-31,411,25.3,SEC-6M-60A-295
2480,2021/8/6,,214,1.48,498.6,25.03,121.08,-95,411,25.9,MM60-6RT-300
2481,2021/8/6,25.4,100,1.1,492.8,24.107,120.44,4.63,1867,27,AUO PM060MW3 320W
2482,2021/8/6,25.4,56,1.1,246.4,24.107,120.44,4.63,7517,27,AUO PM060MW3 320W
2483,2021/8/6,,273,2.03,499.8,25.11,121.26,22,564,27.3,MM60-6RT-300
2484,2021/8/6,,225,2.03,438.3,25.11,121.26,-160,564,27.3,MM60-6RT-300
2485,2021/8/6,24.5,36,1.1,267.52,24.08,120.52,-2.13,8333,27.7,AUO PM060MW3 320W
